id,neighborhood,advertiser,title,category,search_keyword,rating,reviews_count,lat,lng,address,reward,discountPercentage,actionText,imageUrl
624,حي الورود,مونت كافيه,مونت كافيه,عام,مقهى,4.1,696,24.7268043,46.6803413,"شارع الأمير أحمد بن عبدالعزيز، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
625,حي الورود,إيا,إيا,عام,مقهى,4.3,1037,24.7321395,46.6776488,"شارع الأمير أحمد بن عبدالعزيز، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
626,حي الورود,د. كيف,د. كيف,عام,مقهى,4.4,172,24.7040792,46.6775523,"8767 شارع رقم 74، 2565, الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
627,حي الورود,مقهى الامداد للقهوة السعودية,مقهى الامداد للقهوة السعودية,عام,مقهى,4,274,24.7198685,46.6799015,"3288 المهندس مساعد، 6700 Al Muhandis Masaid Al Anqari، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
628,حي الورود,سيراميك كافيه,سيراميك كافيه,عام,مقهى,3.9,224,24.7406659,46.6817062,"سهارا مول، طريق الملك عبدالعزيز،، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
629,حي الورود,Mk cafe,Mk cafe,عام,مقهى,4.5,66,24.7076717,46.6786973,"شارع العليا، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
630,حي الورود,قهوة الطريق,قهوة الطريق,عام,مقهى,4.5,366,24.7103002,46.6671056,"6686 طريق العروبة، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
631,حي الورود,كوفي ميكانوس,كوفي ميكانوس,عام,مقهى,4.1,388,24.7315294,46.6784976,"Al Ward، Prince Ahmed bin Abdulaziz، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
632,حي الورود,كاريبو كوفي,كاريبو كوفي,عام,مقهى,4.3,899,24.713444,46.67415,"شارع العليا، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
633,حي الورود,باركنج لوت ‏ | The Barking Lot,باركنج لوت ‏ | The Barking Lot,عام,مقهى,4.4,2286,24.7131746,46.6616778,"3539 شارع التخصصي الفرعي, 6889، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
634,حي الورود,مقهى هنادي شعبي,مقهى هنادي شعبي,عام,مقهى,4.1,131,24.742931,46.6695732,"PMV9+5RH، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
635,حي الورود,ناروا كافيه NARWAH Cafe,ناروا كافيه NARWAH Cafe,عام,مقهى,4.5,102,24.7276371,46.6885032,"PMHQ+296، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
636,حي الورود,مقهى ولاونج لومار,مقهى ولاونج لومار,عام,مقهى,4,259,24.7089976,46.677781,"RHOA7355، 2273 شارع العليا، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
637,حي الورود,كوستا كوفي,كوستا كوفي,عام,مقهى,4.7,2462,24.7188875,46.656433,"Hospital, شارع التخصصي، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
638,حي الورود,مقهى ساعة المساء,مقهى ساعة المساء,عام,مقهى,4.2,203,24.7230725,46.6744023,"شارع الأمير سلطان بن سلمان بن عبدالعزيز، الورود،، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
639,حي الورود,مستعمرة القهوة,مستعمرة القهوة,عام,مقهى,3.9,433,24.7241864,46.6751181,"شارع الأمير سلطان بن سلمان بن عبدالعزيز، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
640,حي الورود,PAUL Bakery & Restaurant,PAUL Bakery & Restaurant,عام,مقهى,4.3,1649,24.7429067,46.6792408,"Hayat Mall, طريق الملك عبدالعزيز الفرعي، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
641,حي الورود,مطعم رمز التيسير و كوفي يارد,مطعم رمز التيسير و كوفي يارد,عام,مقهى,4.8,166,24.7252666,46.6841276,"7315 الشيخ عبدالله العنقري، RHWA3731, 3731, الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
642,حي الورود,كاربيديام مطعم و لاونج,كاربيديام مطعم و لاونج,عام,مقهى,4.5,872,24.727594,46.6883139,"الشيخ عبدالله العنقري، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
643,حي الورود,تيتان كافيه,تيتان كافيه,عام,مقهى,3.2,13,24.7231875,46.6649375,"PMF7+7X4 Royal Mall، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
644,حي الورود,برجر عالواقف,برجر عالواقف,عام,برجر,4.5,1916,24.7434652,46.6538447,"8385، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
645,حي الورود,شيك ات,شيك ات,عام,برجر,4.2,476,24.7319407,46.6777415,"شارع الأمير أحمد بن عبدالعزيز، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
646,حي الورود,برجر كنج,برجر كنج,عام,برجر,4.6,396,24.742283,46.679786,"Hayat Mall, طريق الملك عبدالعزيز، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
647,حي الورود,جان برجر,جان برجر,عام,برجر,3.8,1052,24.7041996,46.6653187,"شارع التخصصي الفرعي، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
648,حي الورود,الب,الب,عام,برجر,3.9,864,24.7430097,46.6723822,"3404 هشام بن عبدالملك، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
649,حي الأندلس,مطعم بيت الحمام,مطعم بيت الحمام,عام,مطعم,4.2,3795,24.7447675,46.7758732,"شارع خالد بن الوليد، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
650,حي الأندلس,مطاعم محيوف بيت الأكلات الشعبية,مطاعم محيوف بيت الأكلات الشعبية,عام,مطعم,4.2,1883,24.7410231,46.7786689,"شارع خالد بن الوليد، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
651,حي الأندلس,مطعم قلعة الجبيل,مطعم قلعة الجبيل,عام,مطعم,4.4,424,24.7537901,46.7691738,"7536 شارع خالد بن الوليد، القدس، الرياض 13214 5068",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
652,حي الأندلس,مطعم المسمك للمأكولات البحرية,مطعم المسمك للمأكولات البحرية,عام,مطعم,4.5,2383,24.7521037,46.7688112,"شارع عبد الرحمن الغافقي، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
653,حي الأندلس,مطاعم صحاري الشام,مطاعم صحاري الشام,عام,مطعم,3.8,3130,24.7477021,46.7736095,"اسواق الشرقي، شارع خالد بن الوليد، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
654,حي الأندلس,مطعم باب سريجة,مطعم باب سريجة,عام,مطعم,4.2,1257,24.7526664,46.769619,"ابن الوليد، 4079 طريق عبدالرحمن الغافقي شارع عبد الرحمن الغافقي شارع خالد ابن الوليد تقاطع عبد الرحمن الغافقي ،خالد، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
655,حي الأندلس,ساين برجر,ساين برجر,عام,مطعم,4.5,6852,24.7484231,46.7763423,"الامير بندر بن عبدالعزيز، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
656,حي الأندلس,مطعم الكندي للمندي,مطعم الكندي للمندي,عام,مطعم,4.1,6411,24.7519695,46.7711811,"شارع خالد بن الوليد، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
657,حي الأندلس,مرخ | الروضة,مرخ | الروضة,عام,مطعم,4,3207,24.726236,46.7697929,"شارع الحسن بن علي، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
658,حي الأندلس,عبير الشام,عبير الشام,عام,مطعم,3.9,1544,24.7407287,46.8095261,"2544 سعد بن ابي وقاص، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
659,حي الأندلس,مطعم 31 ديسمبر,مطعم 31 ديسمبر,عام,مطعم,4.2,1237,24.7503615,46.7716981,"شارع خالد بن الوليد، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
660,حي الأندلس,ماما نورة,ماما نورة,عام,مطعم,4.2,9308,24.7407674,46.8053603,"طريق خريص، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
661,حي الأندلس,مطعم حمص بلدنا الرياض ( حي الروضة ),مطعم حمص بلدنا الرياض ( حي الروضة ),عام,مطعم,4.6,1317,24.7416057,46.7788284,"Khalid Ibn waleed Road, الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
662,حي الأندلس,الرومانسية -الروضة | Al romansiah,الرومانسية -الروضة | Al romansiah,عام,مطعم,4.2,9615,24.7448005,46.7764349,"7611 شارع خالد بن الوليد، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
663,حي الأندلس,مطاعم محاشي فرحات أكلات مصرية - مطعم مصري الرياض,مطاعم محاشي فرحات أكلات مصرية - مطعم مصري الرياض,عام,مطعم,4.1,1898,24.7590338,46.7770648,"ابي سعيد الخدري، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
664,حي الأندلس,مطعم بيت الأسماك للماكولات البحريه,مطعم بيت الأسماك للماكولات البحريه,عام,مطعم,4.2,268,24.7569715,46.7737383,"ابي سعيد الخدري، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
665,حي الأندلس,البيك,البيك,عام,مطعم,4.3,13686,24.747224,46.775619,"7874 الامير بندر بن عبدالعزيز, 2099، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
666,حي الأندلس,مطعم شراع الوجبة (تسالي),مطعم شراع الوجبة (تسالي),عام,مطعم,4.8,219,24.7467197,46.7719969,"RFRA4339، 4339 حاتم الطائي، 8194، حي الروضة، الرياض 13213، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
667,حي الأندلس,دنيا الشعبيات للمأكولات الشعبية اليمنية,دنيا الشعبيات للمأكولات الشعبية اليمنية,عام,مطعم,4.1,1588,24.7421999,46.7777704,"7686 4927 شارع خالد بن الوليد، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
668,حي الأندلس,شرمب باق,شرمب باق,عام,مطعم,4.6,1159,24.7363769,46.7819094,"شارع خالد بن الوليد، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
669,حي الأندلس,شلوى | shalwa,شلوى | shalwa,عام,مطعم,4.6,606,24.7409125,46.8055595,"طريق خريص، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
670,حي الأندلس,مضغوط تهامة,مضغوط تهامة,عام,مطعم,4.3,3319,24.7556138,46.7707565,"ابي سعيد الخدري، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
671,حي الأندلس,دار مبارك المأكولات البحرية الخليجية,دار مبارك المأكولات البحرية الخليجية,عام,مطعم,4.2,6889,24.7242438,46.7789872,"شارع بريدة، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
672,حي الأندلس,شاورما كيزر,شاورما كيزر,عام,مطعم,4.3,584,24.7289785,46.7832788,"مجمع السلة، طريق خريص، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
673,حي الأندلس,فطائر وبيتزا الأمور,فطائر وبيتزا الأمور,عام,مطعم,4.2,1927,24.7339196,46.7754702,"شارع حفصة بنت عمر، الروضة، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
674,حي الأندلس,مطاعم ومطابخ ديرتي,مطاعم ومطابخ ديرتي,عام,مطعم,3.8,984,24.7336739,46.7841457,"قرب من تقاطع طريق خريص، شارع خالد بن الوليد،",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
675,حي الأندلس,شاورما الباشا,شاورما الباشا,عام,مطعم,4,580,24.7327335,46.7735913,"حفصة بنت عمر، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
676,حي الأندلس,مطعم مشويات أهل الكباب,مطعم مشويات أهل الكباب,عام,مطعم,3.9,591,24.7411954,46.8091265,"سعد بن ابي وقاص، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
677,حي الأندلس,المشوى العنابي,المشوى العنابي,عام,مطعم,3.9,3124,24.751828,46.767509,"شارع عبد الرحمن الغافقي، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
678,حي الأندلس,مطعم سبايسي هوم الهندي,مطعم سبايسي هوم الهندي,عام,مطعم,3.8,1477,24.736897,46.7810534,"4587 حفصة بنت عمر، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
679,حي الأندلس,مطعم خندلة,مطعم خندلة,عام,مطعم,3.5,926,24.7480209,46.7765001,"7946 الامير بندر بن عبدالعزيز، 2205، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
680,حي الأندلس,مطعم ومطبخ كابلي و أرزاز,مطعم ومطبخ كابلي و أرزاز,عام,مطعم,3.7,718,24.7504193,46.7795528,"حي، شارع الأمير بندر بن عبد العزيز، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
681,حي الأندلس,مطعم زهرة الغدير البخاري,مطعم زهرة الغدير البخاري,عام,مطعم,4,1242,24.7586046,46.7755663,"7295 ابي سعيد الخدري، 3646، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
682,حي الأندلس,مطعم الشيف المصري,مطعم الشيف المصري,عام,مطعم,4,1082,24.7589338,46.7768992,"QQ5G+HQC، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
683,حي الأندلس,نورة للاكلات الهندية,نورة للاكلات الهندية,عام,مطعم,4.1,461,24.7251895,46.7969877,"7413 3367 ابي العتاهية، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
684,حي الأندلس,مطعم فوال الأفراح,مطعم فوال الأفراح,عام,مطعم,3.8,2846,24.7352997,46.7828854,"شارع خالد بن الوليد، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
685,حي الأندلس,بحرية,بحرية,عام,مطعم,3.8,2577,24.7294408,46.7674533,"الحسن بن علي،, الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
686,حي الأندلس,مطعم فطيرة الان,مطعم فطيرة الان,عام,مطعم,4.5,417,24.734331,46.7769007,"حفصة بنت عمر، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
687,حي الأندلس,مطعم باب توما,مطعم باب توما,عام,مطعم,3.9,1569,24.7398118,46.8107425,"2702 ثابت بن مري، النسيم الغربي، الرياض 14231 7601،، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
688,حي الأندلس,أبو جبارة,أبو جبارة,عام,مطعم,3.9,3101,24.7284189,46.7824821,"طريق خريص، 7661 شهاب الدين العمادي، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
689,حي الأندلس,فوركيتا,فوركيتا,عام,مطعم,3.6,2418,24.7242339,46.7790178,"شارع بريدة، Khurais Road Buraida Street، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
690,حي الأندلس,الوجبة - Alwajba ( al-rawadh),الوجبة - Alwajba ( al-rawadh),عام,مطعم,4.1,538,24.7416647,46.7788348,"7261 شارع خالد بن الوليد، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
691,حي الأندلس,مطعم حطبة,مطعم حطبة,عام,مطعم,4.3,778,24.74128,46.7784675,"RFSA7239، 7239 عباد بن شيبان، 2460، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
692,حي الأندلس,مطعم دوح لمأكولات جنوب السعودية (الروضة),مطعم دوح لمأكولات جنوب السعودية (الروضة),عام,مطعم,4.2,74,24.7403935,46.7790995,"حي, شارع خالد بن الوليد، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
693,حي الأندلس,مطعم نبات,مطعم نبات,عام,مطعم,4.3,116,24.7267714,46.7847668,"الإمام الشافعي، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
694,حي الأندلس,بخاري المعارج / مطعم المعارج البخاري,بخاري المعارج / مطعم المعارج البخاري,عام,مطعم,4.2,81,24.7414364,46.8095482,"سعد بن ابي وقاص، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
695,حي الأندلس,عمو حمزة,عمو حمزة,عام,مطعم,3.4,4542,24.727054,46.780695,"11435 طريق خريص، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
696,حي الأندلس,اسماك ريان للمأكولات البحرية,اسماك ريان للمأكولات البحرية,عام,مطعم,3.8,263,24.7474921,46.7760521,"الامير بندر بن عبدالعزيز، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
697,حي الأندلس,مطعم لطيفة للأسماك,مطعم لطيفة للأسماك,عام,مطعم,4,324,24.7414021,46.8089965,"PRR5+HJ6، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
698,حي الأندلس,مطاعم وادي الزمرد البخاري (فرع الروضة),مطاعم وادي الزمرد البخاري (فرع الروضة),عام,مطعم,3.8,728,24.7301011,46.7668246,"شارع الحسن بن علي، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
699,حي الأندلس,الحمراء البخاري,الحمراء البخاري,عام,بخاري,4,855,24.7405625,46.8050625,"PRR4+62 Khurais Road An, الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
700,حي الأندلس,مطعم البخاري,مطعم البخاري,عام,بخاري,4,245,24.724841,46.8100549,الرياض,1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
701,حي الأندلس,مطعم باب القرية البخاري,مطعم باب القرية البخاري,عام,بخاري,4.3,65,24.7342267,46.7759728,"PQMG+M9Q، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
702,حي الأندلس,مطعم نجوم المائدة البخاري,مطعم نجوم المائدة البخاري,عام,بخاري,4.5,55,24.7395246,46.7787267,"PQQH+PCC، عبادة بن الصامت، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
703,حي الأندلس,OPEY SHAWARMA | شاورما OPEY,OPEY SHAWARMA | شاورما OPEY,عام,شاورما,4.9,40,24.7591381,46.7774875,"QQ5H+J23، ابن رشيق، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
704,حي الأندلس,شاورمر,شاورمر,عام,شاورما,4,3718,24.7500572,46.7719526,"QQ2C+2QG، شارع خالد بن الوليد، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
705,حي الأندلس,شاورما كلاسيك,شاورما كلاسيك,عام,شاورما,4,1286,24.74032,46.809986,"2613 سعد بن ابي وقاص، 7624, الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
706,حي الأندلس,شاورما رايق,شاورما رايق,عام,شاورما,3.8,643,24.7482994,46.7732404,"8678 شارع خالد بن الوليد، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
707,حي الأندلس,شاورما عمر,شاورما عمر,عام,شاورما,3.9,1339,24.7413926,46.809004,"سعد بن ابي وقاص، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
708,حي الأندلس,فوال ربيع الطائف (فرع حي الروضة ),فوال ربيع الطائف (فرع حي الروضة ),عام,فول,4.7,148,24.727065,46.7691712,"شارع الحسن بن علي، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
709,حي الأندلس,فوال نجمة الجابية,فوال نجمة الجابية,عام,فول,4.3,828,24.7443118,46.7671911,"PQV8+PVF، حاتم الطائي، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
710,حي الأندلس,فوال وتميس ومطبق,فوال وتميس ومطبق,عام,فول,3.9,216,24.7406103,46.7852564,"حفصة بنت عمر، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
711,حي الأندلس,فوال ركن الخليج,فوال ركن الخليج,عام,فول,4.2,219,24.7580336,46.7754443,"QQ5G+55X، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
712,حي الأندلس,شهد المطيري مطبق فوال,شهد المطيري مطبق فوال,عام,فول,4,224,24.7330427,46.7683931,"PQM9+693، عبادة بن الصامت، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
713,حي الأندلس,فوال,فوال,عام,فول,4.1,139,24.7239859,46.8051084,"7276 الشيخ عبدالرحمن بن عبداللطيف بن عبدالرحمن, 4198، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
714,حي الأندلس,فوال احسن فول,فوال احسن فول,عام,فول,3.5,46,24.7379416,46.7952535,"PQQW+539، 6863 شارع أبي موسى الأشعري، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
715,حي الأندلس,أبو زيد | Abu Zaid,أبو زيد | Abu Zaid,عام,فول,4.2,737,24.7478328,46.7753525,"الامير بندر بن عبدالعزيز، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
716,حي الأندلس,حدوتة فلفلة,حدوتة فلفلة,عام,فول,4.5,73,24.7339308,46.7754885,"حفصة بنت عمر، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
717,حي الأندلس,فوال مطبق عبد الله محمد عبد الله العنزي,فوال مطبق عبد الله محمد عبد الله العنزي,عام,فول,3.8,47,24.7624705,46.7735376,"QQ6F+XCM، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
718,حي الأندلس,فلافل نجاح الشام,فلافل نجاح الشام,عام,فلافل,4.4,237,24.7240858,46.7975441,"3443 ابي العتاهية، RQMA7289، 7289، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
719,حي الأندلس,فلافل العمدة المصرية,فلافل العمدة المصرية,عام,فلافل,3.9,702,24.7548804,46.7695844,"6873 ابي سعيد الخدري، 3040، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
720,حي الأندلس,فلافل زهره الشام,فلافل زهره الشام,عام,فلافل,3.9,25,24.7523809,46.7691559,"شارع عبد الرحمن الغافقي، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
721,حي الأندلس,انهار اطيب فلافل,انهار اطيب فلافل,عام,فلافل,4.9,58,24.7357412,46.7785023,"حى، حفصة بنت عمر، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
722,حي الأندلس,تنور الفطيرة الدمشقية - الملك فيصل,تنور الفطيرة الدمشقية - الملك فيصل,عام,فلافل,4.3,1170,24.7596789,46.7772656,"حي، 7406 3، 3802 شارع ابي سعيد الخدري (شارع، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
723,حي الأندلس,مطعم فلافل فلا,مطعم فلافل فلا,عام,فلافل,4.1,30,24.7397791,46.7791432,"عبادة بن الصامت، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
724,حي الأندلس,ركن فلافل,ركن فلافل,عام,فلافل,4.2,33,24.7379584,46.7755258,"عبادة بن الصامت، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
725,حي الأندلس,عالم الفطور فلافل,عالم الفطور فلافل,عام,فلافل,3.7,33,24.7298921,46.7690555,"PQH9+XHX حي, حفصة بنت عمر، الرياض",1.5,15,الاتجاهات,https://images.unsplash.com/photo-1555939594-58d7cb561ad1?q=80&w=500
